+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2015-02-03T20:39:11+0200,3-7780144
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2015-01-27T10:15:54+0200,3-7762653
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2010-06-11T17:40:04+0300,3-5579076
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2010-07-24T05:06:21+0300,3-6162027
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2016-03-30T17:00:12+0300,3-8776078
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2008-10-31T14:54:29+0200,3-6117406
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2002-08-19T17:08:00+0300,3-5140325
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2017-01-18T16:17:43+0200,3-9410615
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2010-10-11T14:50:35+0300,3-5648234
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2012-06-19T10:19:36+0300,3-6187305
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2016-10-05T17:44:25+0300,3-9211788
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2011-04-13T13:41:21+0300,3-5342107
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2011-04-17T22:01:33+0300,3-5345187
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2015-11-21T09:33:34+0200,3-8461656
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2011-01-26T16:32:28+0200,3-5312612
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2015-12-10T18:02:00+0200,3-8510155
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2009-04-17T08:57:19+0300,3-5239016
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2010-10-19T09:23:34+0300,3-5653364
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2012-10-21T16:07:26+0300,3-6339494
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2015-11-28T10:00:07+0200,3-8487405
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2015-11-09T08:13:08+0200,3-8441245
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2015-05-11T11:57:13+0300,3-7985517
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2015-04-19T23:07:34+0300,3-7939494
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2015-03-12T12:48:31+0200,3-7862573
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2010-09-29T12:32:40+0300,3-5640995
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2013-05-29T15:22:34+0300,3-6664390
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2011-06-20T17:29:29+0300,3-5379559
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2016-09-24T16:26:24+0300,3-9189751
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2008-11-01T13:04:07+0200,3-6117463
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2015-12-29T06:51:29+0200,3-8520701
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2009-01-25T00:06:00+0200,3-5717020
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2011-05-02T09:02:49+0300,3-5351707
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2011-04-28T22:29:56+0300,3-5350044
+BL=Ben +BL=Zyskowicz,Ben Zyskowicz,2011-04-18T01:14:56+0300,3-5345191
+BL=matti +BL=semi,Matti Semi,NA,NA
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2016-04-11T20:47:00+0300,3-8803745
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-07-27T15:45:46+0300,3-8184114
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2013-05-07T06:14:37+0300,3-6629692
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-09-15T16:07:57+0300,3-8307544
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-10-08T13:06:48+0300,3-8364462
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2013-03-04T17:24:02+0200,3-6523296
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-10-09T17:02:14+0300,3-8369348
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-10-12T13:03:54+0300,3-8374212
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-10-09T15:13:22+0300,3-8368747
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-10-05T10:37:56+0300,3-8354263
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-06-03T15:12:33+0300,3-8041804
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2013-06-28T06:00:16+0300,3-6707084
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2009-06-08T10:27:42+0300,3-5263354
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2013-04-19T19:31:21+0300,3-6587871
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2009-06-01T13:38:58+0300,3-5259024
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2012-11-22T19:30:53+0200,3-6387922
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2012-09-26T17:20:21+0300,3-6310872
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2010-09-28T07:11:39+0300,3-5640941
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-10-05T17:02:36+0300,3-8355854
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2012-12-19T15:02:08+0200,3-6422593
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2012-02-10T09:17:24+0200,3-5054952
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2010-12-20T07:03:22+0200,3-5690053
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-12-28T19:45:00+0200,3-8550858
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-10-26T02:41:58+0200,3-8407260
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-10-12T09:22:48+0300,3-8373433
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-10-08T16:44:07+0300,3-8365659
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-10-05T15:04:34+0300,3-8355134
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2013-09-23T07:01:51+0300,3-6843833
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-09-11T08:55:00+0300,3-8296402
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-07-27T19:25:57+0300,3-8184524
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2017-03-12T17:38:27+0200,3-9505337
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-07-27T11:22:36+0300,3-8183332
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-10-30T18:28:13+0200,3-8417163
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2015-10-26T11:37:57+0200,3-8407791
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2014-02-03T06:41:23+0200,3-7063027
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2013-09-24T10:45:40+0300,3-6846211
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2010-07-24T17:19:32+0300,3-5602450
+BL=Vesa-Matti +BL=Saarakkala,Vesa-Matti Saarakkala,2012-01-30T13:52:22+0200,3-5054009
+BL=Jyrki +BL=Kasvi,Jyrki Kasvi,2012-07-26T08:19:53+0300,3-6230218
+BL=Jyrki +BL=Kasvi,Jyrki Kasvi,2013-02-19T09:17:27+0200,3-6501831
+BL=Jyrki +BL=Kasvi,Jyrki Kasvi,2014-01-31T06:18:51+0200,3-7059211
+BL=Jyrki +BL=Kasvi,Jyrki Kasvi,2012-11-27T06:30:28+0200,3-6388363
+BL=Jyrki +BL=Kasvi,Jyrki Kasvi,2010-10-29T16:31:16+0300,3-5660073
+BL=Jyrki +BL=Kasvi,Jyrki Kasvi,2009-04-28T16:06:28+0300,3-5244569
+BL=Jyrki +BL=Kasvi,Jyrki Kasvi,2012-08-22T13:56:46+0300,3-6265577
+BL=Jyrki +BL=Kasvi,Jyrki Kasvi,2010-02-24T18:13:30+0200,3-5516168
+BL=Jyrki +BL=Kasvi,Jyrki Kasvi,2012-09-19T10:49:21+0300,3-6300418
+BL=Jyrki +BL=Kasvi,Jyrki Kasvi,2012-11-13T07:36:05+0200,3-6373725
+BL=Jyrki +BL=Kasvi,Jyrki Kasvi,2006-12-09T12:38:37+0200,3-5755431
+BL=Jyrki +BL=Kasvi,Jyrki Kasvi,2011-06-20T17:29:29+0300,3-5379559
+BL=Jyrki +BL=Kasvi,Jyrki Kasvi,2010-10-11T14:50:35+0300,3-5648234
+BL=Jyrki +BL=Kasvi,Jyrki Kasvi,2017-03-01T14:40:04+0200,3-9485503
+BL=Jyrki +BL=Kasvi,Jyrki Kasvi,2009-04-30T10:18:38+0300,3-5262707
+BL=Mikko +BL=Alatalo,Mikko Alatalo,2011-06-01T09:07:22+0300,3-5369535
+BL=Mikko +BL=Alatalo,Mikko Alatalo,2015-04-19T22:33:45+0300,3-7939360
+BL=Mikko +BL=Alatalo,Mikko Alatalo,2010-06-03T08:02:14+0300,3-5574260
+BL=Mikko +BL=Alatalo,Mikko Alatalo,2014-03-26T08:10:47+0200,3-7156192
+BL=Mikko +BL=Alatalo,Mikko Alatalo,2015-09-21T12:30:02+0300,3-8319975
+BL=Mikko +BL=Alatalo,Mikko Alatalo,2015-10-05T16:12:11+0300,3-8354690
+BL=Mikko +BL=Alatalo,Mikko Alatalo,2015-10-12T18:16:53+0300,3-8374628
+BL=Mikko +BL=Alatalo,Mikko Alatalo,2010-05-28T10:55:51+0300,3-5570305
+BL=Mikko +BL=Alatalo,Mikko Alatalo,2015-12-28T13:12:15+0200,3-8554732
+BL=Mikko +BL=Alatalo,Mikko Alatalo,2015-06-11T09:26:30+0300,20-131911
+BL=Timo +BL=Kaunisto,Timo Kaunisto,2011-03-06T10:48:03+0200,3-5093283
+BL=Timo +BL=Kaunisto,Timo Kaunisto,2012-06-05T10:16:31+0300,3-6164922
+BL=Timo +BL=Kaunisto,Timo Kaunisto,2011-03-22T11:55:06+0200,3-5329431
+BL=Timo +BL=Kaunisto,Timo Kaunisto,2015-03-30T06:23:20+0300,3-7888465
+BL=Timo +BL=Kaunisto,Timo Kaunisto,2010-10-18T13:45:59+0300,3-5652767
+BL=Jyrki +BL=Yrttiaho,Jyrki Yrttiaho,2011-03-06T10:48:03+0200,3-5093283
+BL=Jyrki +BL=Yrttiaho,Jyrki Yrttiaho,2010-04-26T11:33:59+0300,3-5551228
+BL=Ilmari +BL=Nurminen,Ilmari Nurminen,2015-04-20T14:01:57+0300,3-7940797
+BL=Ilmari +BL=Nurminen,Ilmari Nurminen,2010-06-03T08:02:14+0300,3-5574260
+BL=Ilmari +BL=Nurminen,Ilmari Nurminen,2015-04-20T18:30:54+0300,3-7941566
+BL=Sari +BL=Multala,Sari Multala,2015-04-19T23:07:34+0300,3-7939494
+BL=Sari +BL=Multala,Sari Multala,2017-03-01T14:40:04+0200,3-9485503
+BL=Sari +BL=Multala,Sari Multala,2015-04-20T01:01:21+0300,3-7939747
+BL=Pentti +BL=Kettunen,Pentti Kettunen,2016-04-27T08:20:25+0300,3-8837163
+BL=Pentti +BL=Kettunen,Pentti Kettunen,2011-04-02T12:50:09+0300,3-5336121
+BL=Pentti +BL=Kettunen,Pentti Kettunen,2015-12-22T09:50:00+0200,20-153938
+BL=Pentti +BL=Kettunen,Pentti Kettunen,2011-01-19T16:14:27+0200,3-5308869
+BL=Pentti +BL=Kettunen,Pentti Kettunen,2011-06-01T09:07:22+0300,3-5369535
+BL=Pentti +BL=Kettunen,Pentti Kettunen,2011-04-01T14:34:31+0300,3-5335857
+BL=Paula +BL=Lehtomäki,Paula Lehtomäki,2017-02-01T06:19:59+0200,3-9434193
+BL=Paula +BL=Lehtomäki,Paula Lehtomäki,2016-10-10T18:42:38+0300,20-177916
+BL=Paula +BL=Lehtomäki,Paula Lehtomäki,2010-06-11T14:53:00+0300,3-6161446
+BL=Paula +BL=Lehtomäki,Paula Lehtomäki,2007-04-27T12:44:53+0300,3-5784524
+BL=Paula +BL=Lehtomäki,Paula Lehtomäki,2015-12-29T06:51:29+0200,3-8520701
+BL=Paula +BL=Lehtomäki,Paula Lehtomäki,2006-08-17T14:01:30+0300,3-5750263
+BL=Paula +BL=Lehtomäki,Paula Lehtomäki,2015-04-19T23:07:34+0300,3-7939494
+BL=Paula +BL=Lehtomäki,Paula Lehtomäki,2007-04-16T17:00:18+0300,3-5781991
+BL=Paula +BL=Lehtomäki,Paula Lehtomäki,2007-04-15T01:32:54+0300,3-5781897
+BL=Paula +BL=Lehtomäki,Paula Lehtomäki,2007-01-26T15:06:07+0200,3-5759653
+BL=Paula +BL=Lehtomäki,Paula Lehtomäki,2010-05-12T15:28:45+0300,3-6155586
+BL=Paula +BL=Lehtomäki,Paula Lehtomäki,2011-02-10T00:11:13+0200,3-5320614
+BL=Paula +BL=Lehtomäki,Paula Lehtomäki,2008-10-23T11:59:18+0300,3-6116266
+BL=Paula +BL=Lehtomäki,Paula Lehtomäki,2015-09-21T21:04:48+0300,3-8321504
+BL=Paula +BL=Lehtomäki,Paula Lehtomäki,2005-09-01T05:54:50+0300,3-5746620
+BL=Paula +BL=Lehtomäki,Paula Lehtomäki,2011-05-25T10:27:22+0300,3-5365190
+BL=Paula +BL=Lehtomäki,Paula Lehtomäki,2016-11-30T11:49:08+0200,20-181722
+BL=Markku +BL=Laukkanen,Markku Laukkanen,2011-01-27T07:51:26+0200,3-5086620
+BL=Markku +BL=Laukkanen,Markku Laukkanen,2010-06-03T08:02:14+0300,3-5574260
+BL=Markku +BL=Laukkanen,Markku Laukkanen,2011-04-13T14:07:43+0300,3-5342254
+BL=Markku +BL=Laukkanen,Markku Laukkanen,2011-06-01T09:07:22+0300,3-5369535
+BL=Markku +BL=Laukkanen,Markku Laukkanen,2009-06-01T13:38:58+0300,3-5259024
+BL=Markku +BL=Laukkanen,Markku Laukkanen,2009-03-20T07:00:44+0200,3-5248436
+BL=Markku +BL=Laukkanen,Markku Laukkanen,2004-10-27T10:15:51+0300,3-5744327
+BL=Markku +BL=Laukkanen,Markku Laukkanen,2013-05-31T06:04:12+0300,3-6661527
+BL=Markku +BL=Laukkanen,Markku Laukkanen,2010-05-28T10:55:51+0300,3-5570305
+BL=Markku +BL=Laukkanen,Markku Laukkanen,2004-12-01T09:50:25+0200,3-5744546
+BL=Markku +BL=Laukkanen,Markku Laukkanen,2005-01-27T08:58:44+0200,3-5195806
+BL=Ari +BL=Jalonen,Ari Jalonen,2015-10-21T12:58:33+0300,3-8397007
+BL=Ari +BL=Jalonen,Ari Jalonen,2015-05-04T13:10:24+0300,3-7969911
+BL=Ari +BL=Jalonen,Ari Jalonen,2015-05-26T15:05:02+0300,3-8018766
+BL=Ari +BL=Jalonen,Ari Jalonen,2017-01-04T07:09:01+0200,3-9386011
+BL=Ari +BL=Jalonen,Ari Jalonen,2015-09-21T18:02:46+0300,3-8321242
+BL=Ari +BL=Jalonen,Ari Jalonen,2014-09-08T12:12:13+0300,3-7458270
+BL=Ari +BL=Jalonen,Ari Jalonen,2015-12-18T15:35:29+0200,3-8540058
+BL=Ari +BL=Jalonen,Ari Jalonen,2015-10-21T15:58:24+0300,3-8398032
+BL=Ari +BL=Jalonen,Ari Jalonen,2016-12-07T14:44:54+0200,3-9338917
+BL=Ari +BL=Jalonen,Ari Jalonen,2015-08-03T19:03:00+0300,3-8199782
+BL=Ari +BL=Jalonen,Ari Jalonen,2010-05-28T07:28:55+0300,3-5570158
+BL=Ari +BL=Jalonen,Ari Jalonen,2014-09-10T06:13:23+0300,3-7460831
+BL=Ari +BL=Jalonen,Ari Jalonen,2014-09-08T13:13:38+0300,3-7458374
+BL=Ari +BL=Jalonen,Ari Jalonen,2016-05-08T20:07:00+0300,3-8864165
+BL=Ari +BL=Jalonen,Ari Jalonen,2015-09-14T13:24:04+0300,3-8303944
+BL=Ari +BL=Jalonen,Ari Jalonen,2015-07-03T13:35:43+0300,3-8125291
+BL=Ari +BL=Jalonen,Ari Jalonen,2015-08-31T15:36:40+0300,3-8268135
+BL=Ari +BL=Jalonen,Ari Jalonen,2015-01-03T08:34:03+0200,3-7717781
+BL=Ari +BL=Jalonen,Ari Jalonen,2014-09-01T20:00:06+0300,3-7445968
+BL=Ari +BL=Jalonen,Ari Jalonen,2016-01-20T12:14:48+0200,3-8609378
+BL=Ari +BL=Jalonen,Ari Jalonen,2015-05-26T06:46:55+0300,3-8017022
+BL=Ari +BL=Jalonen,Ari Jalonen,2015-05-07T18:50:28+0300,3-7979707
+BL=Ari +BL=Jalonen,Ari Jalonen,2012-09-26T17:20:21+0300,3-6310872
+BL=Katri +BL=KulmUni,Katri Kulmuni,NA,NA
+BL=Anneli +BL=Kiljunen,Anneli Kiljunen,2011-01-27T07:51:26+0200,3-5086620
+BL=Anneli +BL=Kiljunen,Anneli Kiljunen,2009-05-25T12:45:21+0300,3-5255648
+BL=Anneli +BL=Kiljunen,Anneli Kiljunen,2004-10-08T10:22:37+0300,3-5744145
+BL=Anneli +BL=Kiljunen,Anneli Kiljunen,2010-06-03T08:02:14+0300,3-5574260
+BL=Anneli +BL=Kiljunen,Anneli Kiljunen,2011-04-13T14:07:43+0300,3-5342254
+BL=Anneli +BL=Kiljunen,Anneli Kiljunen,2013-12-19T16:48:06+0200,3-6994175
+BL=Anneli +BL=Kiljunen,Anneli Kiljunen,2009-04-30T10:18:38+0300,3-5262707
+BL=Anneli +BL=Kiljunen,Anneli Kiljunen,2015-09-05T16:41:03+0300,3-8283363
+BL=Anneli +BL=Kiljunen,Anneli Kiljunen,2015-11-30T17:38:29+0200,3-8492594
+BL=Anneli +BL=Kiljunen,Anneli Kiljunen,2016-01-15T07:49:56+0200,3-8594960
+BL=Anneli +BL=Kiljunen,Anneli Kiljunen,2009-04-28T16:06:28+0300,3-5244569
+BL=Sanna +BL=Perkiö,Sanna Perkiö,2010-05-28T07:28:55+0300,3-5570158
+BL=Sanna +BL=Perkiö,Sanna Perkiö,2011-01-28T14:03:35+0200,3-5317514
+BL=Sanna +BL=Perkiö,Sanna Perkiö,2011-04-17T22:01:33+0300,3-5345187
+BL=Sanna +BL=Perkiö,Sanna Perkiö,2011-04-13T13:41:21+0300,3-5342107
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2005-02-12T12:06:00+0200,3-5196210
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2010-03-27T20:02:52+0200,3-5535534
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2015-04-19T18:51:43+0300,3-7938380
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2001-11-21T17:42:00+0200,3-5115835
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2004-10-07T20:23:27+0300,3-5744142
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2004-09-25T21:35:00+0300,3-5162578
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2015-11-10T14:57:25+0200,3-8443986
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2011-04-17T22:01:33+0300,3-5345187
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2013-03-04T07:56:14+0200,3-6521979
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2002-09-22T18:53:00+0300,3-5120655
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2011-04-17T20:40:58+0300,3-5344429
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2006-12-15T14:35:21+0200,3-5756081
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2011-04-13T13:41:21+0300,3-5342107
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2012-10-29T17:07:25+0200,3-6355976
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2010-08-30T09:35:51+0300,3-5622757
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2011-01-28T14:03:35+0200,3-5317514
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2017-03-01T11:24:32+0200,3-9484767
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2013-09-11T12:27:18+0300,3-6825702
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2011-12-02T15:12:44+0200,3-5462691
+BL=Osmo +BL=Soininvaara,Osmo Soininvaara,2002-01-08T10:55:00+0200,3-5117484
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2017-02-11T13:55:47+0200,3-9455325
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2014-07-22T09:58:10+0300,3-7368481
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2012-08-29T09:05:49+0300,3-6273668
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2015-09-22T10:04:22+0300,3-8321945
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2012-01-26T17:55:34+0200,3-5053625
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2015-08-19T10:09:27+0300,3-8238424
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2011-10-17T13:36:25+0300,3-5438415
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2012-01-23T14:35:16+0200,3-5053289
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2014-01-22T07:32:42+0200,3-7044965
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2017-02-11T17:50:32+0200,3-9455509
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2016-02-08T21:48:13+0200,3-8658148
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2016-09-05T22:38:51+0300,3-9145700
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2015-04-19T18:51:43+0300,3-7938380
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2013-09-11T22:33:19+0300,3-6826847
+BL=Pekka +BL=Haavisto,Pekka Haavisto,1999-02-14T15:33:00+0200,3-5111220
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2010-03-31T19:29:26+0300,3-5538063
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2015-02-05T09:49:52+0200,20-147069
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2014-01-13T09:28:26+0200,3-7027289
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2012-01-19T21:48:03+0200,3-5052970
+BL=Pekka +BL=Haavisto,Pekka Haavisto,2016-09-04T22:43:26+0300,3-9143555
